Date,Open,High,Low,Close,Volume
2022-03-07,139.12,140.64,138.77,124.840213346519,23710932
2022-03-08,137.51,138.25,137.25,123.584365831357,28331275
2022-03-09,137.065,137.3403,136.13,122.373370013164,18819154
2022-03-10,134.83,135.17,133.72,120.615183491937,26868881
2022-03-11,134.33,135.45,134.21,121.018848764668,15583795
2022-03-14,132.7,132.89,131.72,118.193191855553,24384956
2022-03-15,132.86,133.15,131.19,117.986874049491,17518754
2022-03-16,131.83,133.13,130.32,119.144047831319,25857702
2022-03-17,132.82,133.34,131.07,118.255984231311,19330578
2022-03-18,132.57,133.535,132.57,119.700208873748,53962879
2022-03-21,131.28,131.67,129.75,116.928374000997,25754302
2022-03-22,128.96,129.335,128.34,115.430327322196,21376368
2022-03-23,129.37,131.6,128.86,117.959963031309,21266117
2022-03-24,129.65,131.18,129.6,117.036018073725,17141591
2022-03-25,129.5,129.52,127.65,115.412386643408,25382184
2022-03-28,129.39,130.56,129.04,116.39912397675,17657777
2022-03-29,130.56,131.55,129.74,117.278217237363,19319654
2022-03-30,130.07,132.01,129.985,118.193191855553,16310219
2022-03-31,131.98,132.67,131.66,118.480242716162,19900953
2022-04-01,130.01,132.96,129.71,118.930308863476,23489724
2022-04-04,131.93,131.98,130.71,118.103780051311,13609923
2022-04-05,130.76,130.775,128.29,115.43552942943,23925314
2022-04-06,126.43,128.3,126.4,114.501192511331,22951954
2022-04-07,126.11,126.67,125.41,113.638727663854,23458768
2022-04-08,125.45,125.83,124.26,112.407918454435,26859158
2022-04-11,123.92,124.19,122.56,110.629084706515,30020696
2022-04-12,124.05,124.16,122.67,110.476356556441,23124178
2022-04-13,123.05,124.3,122.89,110.700956777138,17189500
2022-04-14,122.86,122.93,120.38,108.481906596651,34274530
2022-04-18,120.87,121.08,119.69,107.942866066978,18784253
2022-04-19,119.15,119.72,118.67,107.134305272469,26012315
2022-04-20,120.22,121.965,119.92,109.29046739116,31043201
2022-04-21,120.83,120.91,119.17,108.481906596651,23323244
2022-04-22,120.07,121.44,119.81,107.799121925732,19773405
2022-04-25,121.38,122.185,121.125,108.877202985078,25418916
2022-04-26,122.44,123.03,121.76,109.973252062079,26218679
2022-04-27,122.19,122.32,120.77,108.562762676102,14560521
2022-04-28,120.39,121.07,120.01,108.724474835004,16892495
2022-04-29,119.31,120.97,119.105,107.313985449027,26153421
2022-05-02,117.86,118.27,116.93,105.457107616419,29233885
2022-05-03,119.04,119.31,117.89,106.168074633119,21256662
2022-05-04,117.97,118.965,117.35,106.753047494962,25480557
2022-05-05,116.35,116.47,114.015,103.82818318575,48384528
2022-05-06,114.14,115.04,113.31,102.298254162471,32790491
2022-05-09,112.86,114.71,112.62,103.198212411459,26773036
2022-05-10,115.89,116.96,115.48,104.134168990406,33640756
2022-05-11,114.74,117.94,114.44,106.14107588565,34173628
2022-05-12,118.02,118.89,117.655,105.943085070872,26405693
2022-05-13,116.98,117.15,115.9,104.377157717633,20782747
2022-05-16,116.21,116.935,115.85,104.269162727755,11050571
2022-05-17,114.71,115.35,114.36,103.009221179171,15040753
2022-05-18,114.72,117.0,114.61,105.205119306702,21337265
2022-05-19,118.64,118.72,116.8537,105.457107616419,21937465
2022-05-20,117.09,119.02,117.06,106.654052087573,22780940
2022-05-23,117.705,118.25,116.54,104.899133502046,15925189
2022-05-24,117.9,119.638,117.86,106.969037474719,23388212
2022-05-25,119.61,119.62,118.59,107.392017851743,14410842
2022-05-26,119.02,119.09,117.8,106.90604039729,14912949
2022-05-27,119.36,119.737,118.74,107.167028289496,11190426
2022-05-31,117.18,117.23,115.928,104.899133502046,28393674
2022-06-01,117.03,117.34,115.69,104.779833236644,15544848
2022-06-02,116.63,116.71,115.46,104.833927110282,9832015
2022-06-03,115.09,116.06,114.87,104.608535970124,15330410
2022-06-06,115.15,115.51,113.81,102.679187810371,20815373
2022-06-07,114.61,115.775,114.58,103.788112219949,14278653
2022-06-08,114.68,115.13,114.08,102.868516368104,11476139
2022-06-09,113.835,114.71,113.68,103.211110901144,15527256
