Date,Open,High,Low,Close,Volume
2002-06-20,92.24,93.16,91.32,33.9901374385177,991600
2002-06-21,91.8,92.64,91.2,33.9160848515057,856600
2002-06-24,91.25,92.39,89.86,33.8087086003382,1293300
2002-06-25,91.9,92.35,89.45,33.3310694141107,751400
2002-06-26,88.0,97.0,87.9,33.3125562673577,3470700
2002-06-27,91.3,91.7,89.48,33.9531111450117,2396100
2002-06-28,91.46,92.65,90.65,33.5643350631986,1503400
2002-07-01,90.9,91.63,88.6,32.8793486333374,922300
2002-07-02,88.56,88.6,86.0,31.8907465967269,860300
2002-07-03,85.8,86.0,84.0,31.509375773615,1454300
2002-07-05,86.15,87.92,85.8,32.5535172504845,531700
2002-07-08,87.75,88.24,86.05,31.8796387086751,905000
2002-07-09,86.2,86.87,85.3,31.7574519401052,809500
2002-07-10,85.89,85.89,83.35,30.8836314133634,1223900
2002-07-11,83.0,83.24,81.1,30.6429605055743,1714400
2002-07-12,83.0,84.18,81.9,30.3800738216817,1697400
2002-07-15,81.9,81.9,78.85,30.191239724801,1845600
2002-07-16,80.95,82.5,80.44,29.9912977398685,1299100
2002-07-17,82.99,83.0,80.12,30.2689949411636,1334500
2002-07-18,81.3,81.9,78.9,29.2137455762423,914700
2002-07-19,78.05,78.67,76.65,28.6028117333932,1430200
2002-07-22,76.6,77.79,74.6,28.0326068134006,1662900
2002-07-23,76.15,76.15,71.75,26.5663655905626,1593500
2002-07-24,70.4,76.0,69.5,28.139983064568,3313300
2002-07-25,74.0,77.2,73.4,27.917825303532,3125700
2002-07-26,75.95,76.6,74.65,28.3621408256041,1240200
2002-07-29,78.3,80.3,77.5,29.4544164840314,1183400
2002-07-30,79.7,80.43,77.52,29.5432795884458,1701600
2002-07-31,79.79,79.9,78.35,29.0841535489713,917400
2002-08-01,78.3,78.75,77.0,28.6583511736522,1004900
2002-08-02,77.25,77.35,74.86,27.7586122414561,1326200
2002-08-05,74.97,75.29,72.97,27.0180863713359,896700
2002-08-06,74.3,76.15,74.0,28.195522504827,743200
2002-08-07,76.75,77.35,74.81,28.3028987559945,1602800
2002-08-08,76.44,77.8,75.7,28.7583221661184,1158600
2002-08-09,76.6,78.19,76.44,28.5139486289787,2027000
2002-08-12,76.5,77.76,76.21,28.5842985866401,671000
2002-08-13,77.1,77.82,74.9,27.7697201295079,1047400
2002-08-14,75.55,77.91,74.15,28.762024795469,3340600
2002-08-15,78.3,78.5,77.39,28.7916458302738,1749200
2002-08-16,77.65,79.33,77.28,29.2322587229953,1236000
2002-08-19,79.41,80.28,79.07,29.6395479515614,1607800
2002-08-20,79.81,79.89,79.05,29.4914427775374,1163300
2002-08-21,79.89,81.3,79.37,30.0949713616854,1255800
2002-08-22,81.2,82.25,80.65,30.2875080879166,939400
2002-08-23,81.2,81.7,79.65,29.4914427775374,1742300
2002-08-26,80.0,81.35,79.25,30.0283240333746,1147100
2002-08-27,81.75,81.79,79.32,29.4544164840314,1363400
2002-08-28,78.7,79.05,77.67,28.8805089346882,1360400
2002-08-29,76.85,79.22,76.85,29.0952614370231,1202800
2002-08-30,78.35,79.18,77.75,28.8990220814412,690400
2002-09-03,76.65,77.3,75.16,28.047417330803,1781200
2002-09-04,75.7,77.8,75.45,28.6398380268992,958200
2002-09-05,76.25,77.11,75.8,28.065930477556,741600
2002-09-06,76.8,78.4,76.8,28.9915878152063,1376700
2002-09-09,78.1,78.85,76.74,28.9027247107918,611200
2002-09-10,78.65,78.89,77.59,29.0841535489713,883900
2002-09-11,80.0,80.0,78.25,28.9915878152063,859700
2002-09-12,78.0,78.34,76.97,28.5102459996281,974200
2002-09-13,76.4,77.72,76.25,28.8641907066143,1327600
2002-09-16,77.6,77.75,76.62,28.5298564513253,566500
2002-09-17,77.4,77.76,75.44,28.1397998201548,1314800
2002-09-18,74.65,75.7,74.2,28.0655033189795,1161600
2002-09-19,73.5,74.57,72.6,27.04021160276,702600
2002-09-20,73.75,73.93,72.8,27.1553711795818,742800
2002-09-23,72.6,72.89,70.8,26.4867026690038,1117400
2002-09-24,70.69,71.86,70.5,26.2823872907717,1121700
2002-09-25,71.25,72.9,70.99,27.0810746784064,1487400
2002-09-26,73.4,74.13,72.81,27.437697884048,2420000
2002-09-27,73.25,74.04,72.04,26.7653145484113,1263000
2002-09-30,71.3,72.58,70.48,26.579573295473,1999900
2002-10-01,72.5,73.85,70.95,27.4339830589892,1716700
2002-10-02,73.15,73.73,71.8,26.7653145484113,1049500
2002-10-03,71.94,72.67,70.91,26.4755581938275,1059900
2002-10-04,71.75,71.75,68.85,25.7437376572506,2030100
2002-10-07,68.95,69.6,67.1,25.05278019632,1460000
2002-10-08,68.51,68.51,66.45,25.2422362743171,2883400
2002-10-09,67.15,67.49,64.98,24.1835111325687,2323000
2002-10-10,65.07,67.08,64.6,24.8893278937343,2684700
2002-10-11,67.77,69.49,67.77,25.5208481537246,3052000
2002-10-14,68.1,69.23,68.1,25.6917301064278,1738400
2002-10-15,70.76,72.05,70.43,26.7281662978236,2565100
2002-10-16,71.0,71.33,69.72,26.0594977872457,1410900
2002-10-17,71.87,72.39,71.35,26.8396110495866,2642000
2002-10-18,71.67,72.72,71.56,26.8953334254681,1378100
2002-10-21,71.8,73.62,71.74,27.2482418060509,1631800
2002-10-22,72.7,73.23,72.1,26.8990482505269,1856200
2002-10-23,72.0,73.74,71.6,27.326253132285,1824900
2002-10-24,73.9,74.14,72.77,27.0625005531126,2815100
2002-10-25,72.65,74.44,72.65,27.6531577374564,2187400
2002-10-28,75.4,75.4,73.35,27.3411124325201,1243800
2002-10-29,73.55,73.78,72.18,27.263101106286,2340000
2002-10-30,74.0,74.73,73.44,27.7311690636905,1711400
2002-10-31,75.05,75.37,74.33,27.675446687809,2737000
2002-11-01,74.27,76.45,73.95,28.3255410730931,2399900
2002-11-04,77.39,78.3,76.8,28.5707195269717,2257900
2002-11-05,77.05,77.25,76.33,28.6190122527357,1334900
2002-11-06,77.7,78.5,77.05,29.1056543354341,1691700
2002-11-07,77.85,77.85,76.3,28.4146968745035,1659200
2002-11-08,76.65,76.99,75.34,28.0283550683918,1088100
2002-11-11,75.45,75.45,73.58,27.3485420826376,1117900
2002-11-12,79.64,79.78,74.05,27.786891439572,1253500
2002-11-13,74.72,76.0,74.05,27.9354844419227,1243200
2002-11-14,75.8,77.1,75.72,28.5410009265016,1068300
2002-11-15,76.35,77.5,76.35,28.5298564513253,961400
2002-11-18,77.75,77.75,76.07,28.3106817728581,1422100
2002-11-19,76.03,76.7,75.55,28.2103814962714,1124700
2002-11-20,75.7,77.95,75.52,28.9570613330834,1246200
2002-11-21,78.02,79.56,77.76,29.5217147420159,1665600
2002-11-22,78.8,80.14,78.67,29.726030120248,1944200
2002-11-25,80.0,80.89,79.6,29.9229158483627,1141900
2002-11-26,80.55,80.8,79.2,29.5885815930737,1218500
2002-11-27,80.4,81.95,80.16,30.394698630826,1287300
2002-11-29,81.85,82.23,80.8,30.0195012998906,479000
2002-12-02,82.5,82.76,80.92,30.2498204535341,1522000
2002-12-03,80.9,81.19,79.93,29.7186004701305,1426400
